stop_id,stop_name,stop_lat,stop_lon
3314,CHAKALA,19.1147598887,72.8600255734
3020,AHILYABAI HOLKAR CHK.,18.9319342454,72.8282323545
670,MAZGAON DOCK,18.9674273889,72.8463176687
4487,RETI BUNDER NO.2,19.1978854187,73.0232583684
1691,TELI GULLY,19.1158075889,72.8504878581
2852,SHIVAJI CHK.,19.1766645177,72.9383755426
3215,MUNICIPAL CLY.,19.1004785898,72.9184355811
5083,SARDAR CHK.,19.1864866913,72.8402803145
3091,SHREE RAM MILL,18.9984148812,72.8215101112
1663,PRABHADEVI/RAVINDRA NATYA MANDIR,19.0154597555,72.8296572859
1242,KANDER PADA(DAHISAR BRIDGE),19.254805,72.855131
4198,NOORBAUG,18.9625554992,72.8379055976
3911,KAJUPADA,19.2787457221,72.9222770668
591,PREM NGR.,18.9505224478,72.7935080729
555,FAROOKH VIDYALAYA,19.1306942462,72.8476042024
2313,VAIBHAV ASAVARI SOC.(WARE HOUSE),19.1041511473,72.8669431581
513,BALLARD PIER,18.9334492231,72.8420878033
568,MITH CHKY,19.1958041325,72.833029487
4381,NORTH BOMBAY SCHOOL,19.0869214978,72.8959757051
2078,DIAMOND PARK,19.0834223751,72.8522220241
3584,VAKOLA VILLAGE,19.0806015946,72.8563087501
1495,KHARODI VILLAGE,19.1961444104,72.8193787383
3743,MAHARASHTRA NGR.,19.0615641019,72.8539705536
1391,SANTACRUZ STN (W),19.0824086115,72.8409111251
1652,I.C.I.,18.9796289726,72.8494001161
3333,KURLA S.T.DEPOT,19.0568187347,72.8840327989
460,KHAR STN RD (W),19.0713022851,72.8373095075
782,BHARATMATA CINEMA,18.9953924587,72.8366343
3809,MUMBAI CENTRAL STN.,18.9688759396,72.8206560592
1367,M.H.B.CLY.,19.2316982923,72.8346151681
825,BEST CLY.,19.0126003637,72.8538188915
5155,MADINA MANZIL,19.1749311732,72.8491539011
3272,USHMA NGR.,19.1936369199,72.8303086088
2470,M.M.R.D.A./FAMILY COURT,19.0557227254,72.8507531385
2752,ADARSH HIGH SCHOOL,19.024060573,72.876565529
2556,BORIVLI RLY.COMPOUND RD(E),19.2302065902,72.8577503729
30,VEER KOTWAL UDN. (PLAZA),19.0216857288,72.842245956
3426,NIMKAR SCTY.,19.1787091332,72.9393213195
1593,BORIVLI MARKET(E)/CARTER RD.,19.2313785268,72.85948807
3972,"MAHARANA PRATAP CHK./""R"" MALL",19.0759837,72.8776559
1688,ST.JOSEPH TECH.SCHOOL,19.0806531854,72.8900372306
3441,N.S.C. COMPOUND,19.1519815241,72.856320421
3004,GREEN HILL GATE NO.4,19.1989490771,72.8803976346
4531,GHANSOLI RLY.STN.,19.1168554104,73.0077446954
1649,DEEPAK CINEMA,19.0062342426,72.830924483
272,REAY RD.STN.,18.9766438952,72.8440453723
1514,MADH TEMPLE,19.1473400402,72.7907112883
66,VILE PARLE SUB-WAY,19.0913002166,72.8445839533
4342,PAREL S.T.DEPOT/SANT ROHIDAS CHK,19.0092689331,72.8333520845
839,TATA CLY.,19.0596167898,72.8556240301
3448,UDAY SHREE MARG,19.1506087339,72.9486717241
935,KHAMBEKAR STREET,18.958173745,72.835376466
4909,BANDRA TALAO,19.0576897907,72.8393579034
4575,KAPADIYA MARG (BORIVALI-E),19.2309518745,72.8588839748
1330,DAHISAR CHECK NAKA,19.2555731327,72.8702746386
3485,MULUND STN.(E),19.1716523231,72.9577272225
5097,R.C.F.POLICE STN.,19.0352803129,72.8957064657
1280,GAGANDEEP,19.1147092334,72.8360846159
5099,ADARSH NAGAR,19.1459757496,72.8324772269
1918,JAGDUSHA NGR.,19.0909506338,72.9074149473
3718,HUTATMA CHK./MUMBAI UNIVERSITY,18.9325263512,72.8312497513
3774,VALLABH PARK,19.085740826,72.9095109344
4029,BHARATI VIDYAPITH (H'WAY),19.0249958349,73.0555742242
2607,GODREJ CO.,19.0971142007,72.927193727
2880,PATIDAR CLY.,19.2419207783,72.8649266559
4828,A.H.ANSARI CHK./SALVATION ARMY,18.9734673683,72.8300091356
3065,VAKOLA POLICE STN.,19.0803418143,72.8481097586
3520,BAINGANWADI,19.0572786842,72.9188112255
3315,CHAKALA,19.1143543963,72.8592745549
2884,DHANVANTARI HOSPITAL,19.1763271912,72.9532152594
1511,MASTER WADI,19.1571507168,72.7870205687
23,BHARATMATA CINEMA,18.9966634532,72.8366944146
547,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,19.0093144166,72.8332590801
506,MITHIBAI COLLEGE,19.1035071371,72.8369375584
3765,NILKANTH VALLEY,19.0773105688,72.9006128854
630,E.S.I.S HOSP/ MIDC POLICE STN.,19.0759837,72.8776559
1629,NAVSENA GATE/KIROL VILLAGE(VIDYAVIH,19.0824372766,72.8953602823
241,ANJANABAI MAGAR/S.SAINIK SURVE CHK.,19.0759837,72.8776559
154,RANI LAXMIBAI CHK.,19.0439417564,72.8643607675
2665,MODERN USHA CLY.,19.1908403397,72.8340851591
2077,DATTA MANDIR(VAKOLA),19.0825706787,72.8536811458
4146,BANUBAI TANDEL MARKET,19.0162516443,73.017887912
762,GOODS SHED,18.9806865891,72.8464326547
3741,RAGHUVANSHI MILL,18.9913124326,72.8239430771
601,MAHALAXMI TEMPLE,18.9763767043,72.8085303946
4798,LOKMANYA TILK HOSPITAL/SHANMUKHANAN,19.036039367,72.8602232822
1617,MAHARASHTRA NGR.,19.1408574956,72.9281502036
941,PODDAR COLLEGE & RUIA COLLEGE,19.0233171103,72.8496117379
390,KANJUR VIILLAGE,19.1304193959,72.9351084819
5110,RAJASHRI CINEMA,19.254654782,72.8629638682
978,P.THAKRE NGR MARKET,19.2154988979,72.8284810846
5168,TATA ANNEX,18.9396311,72.8365272
3280,GARWARE CHK.,19.1036554825,72.8541949421
683,GAIWADI,18.9529355197,72.822009002
4132,NERUL SECT.-02,19.0439314029,73.0177661363
4365,OLD AGRA RD.,19.0748573223,72.8794517939
3816,NAGPADA POLICE HOSPITAL,18.9657907881,72.8318360596
2567,R.C.F.OFFICE,19.034810212,72.8913247057
2963,THAKUR VILLAGE,19.2105131034,72.8774297461
1223,DAHISAR BRIDGE,19.2545611988,72.8577124108
1841,INDL.EST.,19.0996187933,72.9145292829
2953,KRISHNA LEELA C.H.S.,19.1677511781,72.834143889
3301,EKTA SCTY.,19.1083693954,72.8757827548
1069,ST.ANDREW'S CHURCH,19.0547209577,72.8254502928
3183,NOVELTY SILK MILL,19.2543946219,72.8655942933
1638,MARVE RD NAKA/ SWAMI SHIVANAND CHK.,19.1914429576,72.8463939475
4745,SHERLI VILLAGE,19.0726898787,72.8218303385
5058,RAJ HILL,19.2241493367,72.8597319104
4593,DURGAMATA MANDIR,19.2042737253,72.8640519137
4490,BAINGANWADI,19.0594425715,72.9234136239
55,COM.GULABRAO GANACHARYA CHK.,18.990566315,72.8315282344
4155,SIDDHARTH NGR.,19.2156995067,72.8708824682
3117,VASUDEO B.PHADKE CHK.,18.9431810751,72.8285929021
4142,MAHISHASUR MARDINI MANDIR,19.2328435054,72.8392860655
755,ALEXANDRA CINEMA,18.9671402535,72.8281346112
2054,APNA BAZAR,19.2756900992,72.8669514504
1247,KURLA LEVEL CROSSING,19.0524797133,72.8668295061
3683,GATE WAY OF INDIA,18.9238946274,72.8335082332
4371,DENA BANK/NAMAN CHEMBER,19.0623642987,72.8649437935
68,SATHE COLLEGE,19.0983715005,72.8460121631
1732,UNIT NO 13 ( CENTRAL DAIRY ),19.1555508914,72.8657938996
48,UNIT TRUST OF INDIA,19.0497416652,72.8282118951
3437,GIRISHIKHAR,19.2359770516,72.8727052975
3062,VILE PARLE,19.1004352985,72.8395178434
924,BANK OF INDIA,19.0551855703,72.8306406996
238,RAJMATA A.H.UDYAN/KURLA LION'S PARK,19.06009,72.872501
4579,STANFORD SCTY.(THANE),19.2490918987,72.9788073213
3295,GURUDWAR,19.1813547156,72.8172155201
3080,ACHARYA ATRE CHK.,18.9977568658,72.8177415469
43,JIJAMATA UDN.,18.9784882913,72.8337727019
1409,BORIVLI BUS STN(W),19.2307595724,72.8566091317
1340,PRARTHANALAYA,19.0504616943,72.8215342676
4764,PETIT GIRL'S SCHOOL,19.0707489239,72.8284436145
4303,YASHASVI NGR./VARDHAMAN GARDEN,19.219150281,72.9845843527
4997,VAZIRA NAKA,19.2304366783,72.8455112911
4959,RAJKUMAR,19.126612,72.838333
322,GHATKOPAR SONAPUR,19.0725328495,72.902215656
4926,MITH CHOWKY,19.195562881,72.8312020572
4421,SARASWATI COMPLEX(DAHISAR),19.2613810664,72.8601416034
237,Y.B.CHAWAN PRATISHTHAN,18.9252220278,72.8269385873
4239,S.R.A.VASHI NAKA,19.0354132126,72.8953343861
1517,LIBERTY GARDEN,19.1886348502,72.8466317854
5065,VEER KOTWAL UDN.,19.0219838887,72.8423562078
3067,KURLA DEPOT,19.0760730694,72.8769595987
258,DHOBI GHAT/DR.AMBEDKAR NAGAR,18.911186631,72.8189337116
1162,VITTHAL MANDIR / WADALA MARKET,19.0178562959,72.8546949235
1262,BHANDUP PUMPING CENTRE,19.1547640714,72.9565466897
4151,THANE MUN.COMMISSIONER HOUSE,19.2480802944,72.97509649
3095,J.V.P.D.BUS STN.,19.1161487238,72.8298297045
1503,MARSHAL WADI,19.183579883,72.7980068969
1469,MAHARAJA BHUVAN,19.1366374456,72.8562830238
4515,LOCAL SELF GOVT.(KHERWADI),19.0710204254,72.8484631437
3680,AHILYABAI HOLKAR CHOWK,18.9329064443,72.8286107303
3542,BADHWAR PARK,18.9206616493,72.8262862023
3465,NAHUR RLY.STN.,19.1530969712,72.9433749939
2393,FORTIS HOSPITAL,19.163075,72.940469
1190,AGHADI NGR.,19.1264674264,72.8587908038
4675,GANDHI NGR.,19.1229594068,72.9255589774
3150,AHILYABAI HOLKAR CHK.,18.9330977924,72.8276953244
4461,DON BOSCO SCHOOL,19.2302865333,72.8422912614
4639,ATRIA SCTY.,19.2198676543,72.9639528084
234,PRESIDENT HOTEL,18.9143482377,72.8217178445
1288,KANDIVLI STN.RD.(W),19.2043475075,72.8493594495
2293,HARIYALI VILLAGE/LINK RD.,19.1095782966,72.9308804801
3724,CEREMONIAL HALL,19.1814653867,72.9409091872
271,DARUKHANA,18.9721539012,72.8452012061
890,KIDWAI RD.POLICE STN.,19.0050725224,72.8498131463
1682,CHANDIVLI STUDIO/NAHAR ENTERPRISE,19.1141170461,72.8919684029
3592,ASHOK NGR.,19.0791110976,72.8516685285
3598,BHAIDAYA NGR.,19.3110969208,72.8562020456
1261,KANJUR MARG VILLAGE,19.1318419375,72.9427762319
5187,DANA BAZAR SEC.19,19.083568,73.008316
636,DARPAN CINEMA/ SAI SERVICE,19.1138655946,72.8546403217
3327,MITH CHKY,19.1962646846,72.833601318
4435,LOKPURAM,19.2286544809,72.9693861723
5156,BANDRA(E) BUS STN,19.0554446901,72.8433133024
5205,INDIAN HUME PIPE CO.,19.0175694919,72.8699535558
4831,BRADBURY MILL,18.9752530425,72.8310391039
1153,TATA POWER HOUSE( CENTRAL RLY.-W ),19.0308464277,72.8486600589
2950,BANGUR HALL,19.1659067719,72.8331139208
3870,LOKMANYA TILAK HOSPITAL,19.0357552922,72.8584876727
3649,AHILYABAI HOLKAR CHK. EROSS CINEMA,18.932536676,72.8281513439
4547,SHETHIYA NGR.,19.0979549038,72.8879626476
481,MUNICIPAL SCHOOL,19.1804312142,72.953901905
3703,LAKSHYACHANDI SCTY.,19.1692443894,72.8711590501
4374,NANDESHWAR MAHADEO MANDIR,19.201690004,72.8411340879
2218,ORKAY MILL,19.1211598943,72.870658
3360,DAHISAR PHATAK (W),19.2466530298,72.8589372891
3912,GAIMUKH,19.2852877629,72.9363103843
1834,GANDHI MARKET,19.0811194623,72.9043946428
2983,KAILAS INDL.EST.,19.112731,72.917636
1007,MAHAVISHNU/SAMRAT HOTEL,19.2632706291,72.8745766616
1176,VIKHROLI STN.RD.(E),19.1098760807,72.9301288743
1283,SHOPPERS STOP,19.1163197461,72.8422486456
4457,BLOSSOM CO-OP.HSG.SCTY.,19.1115631336,73.0053074007
3939,AMAR MAHAL,19.062431561,72.8996302901
3169,"DR.AMBEDKAR UDN., POWAI",19.126576,72.893884
817,VASUDEO B.PHADKE CHK.,18.9382623884,72.8302854425
3334,KURLA S.T.DEPOT,19.0563956613,72.8836398328
4183,MACCHI MARKET(GOLIBAR),19.0716941325,72.8443040045
111,SANTACRUZ STN.RD.,19.0810769173,72.837867407
3875,SAWARPADA(GANESH CHK.),19.24231821,72.8669009972
5150,CHOGALE COMPOUND,19.2459524682,72.870790337
2733,MAHARSHI ARVIND CHK.,19.1756395856,72.9519264482
2064,GODDEV NAKA,19.3042622689,72.858991543
4587,H.P.NGR./B.D.PATIL MARG,19.0277450065,72.8942818547
3298,EKTA NGR.,19.2131114956,72.836593708
4869,PRATHAMESH COMPLEX,19.134099566,72.8376051433
3207,BORIVLI STN(E),19.2296969469,72.8576997386
4448,SAMARTH NGR.PUMPING STN.,19.1421408226,72.8210004981
36,MAHIM BUS STN.,19.042929316,72.8405178289
5175,BABASAHEB WORLIKAR CHK.,19.0125498692,72.821500661
1297,DR.AMBEDKAR(SHATABDI) HOSPITAL,19.208373,72.850458
4007,DINDOSHI DEPOT,19.1751975311,72.8636197335
4946,GATE WAY OF INDIA,18.9248049503,72.8328392619
3376,DEONAR POLICE STN.,19.0538570285,72.912662354
4836,BALBHAVAN,18.951272081,72.8178548138
157,CHUNABHATTI BUS TERMINUS,19.0515318033,72.8688013219
1455,RAM BAUG,19.1631603924,72.8436281801
606,NAFA,19.0714963722,72.8620029135
3261,KANDIVLI STN.(W),19.2061974609,72.851499573
2791,ANDHERI STN.(W) (KUMKUM),19.1186373223,72.8460549181
3011,MUMBAI CENTRAL STN.,18.9686004047,72.8206046488
2354,ATMARAM NGR.(SRUSHTHI),19.2706843556,72.8737936968
3354,MOTI MAHAL,19.0599489072,72.8341812407
3506,CEAT CO.,19.1557725748,72.9434608246
1678,KALINA MARKET,19.0794472993,72.867806248
3694,MITH CHKY,19.1955770008,72.8343132781
3460,VASHINAKA M.M.R.D.A.CLY.,19.037543051,72.9087883465
1213,ROBERT GOMES CHK.,18.981979036,72.834793183
4859,S.I.E.S COLLEGE,19.0451965829,73.0237825603
3991,PALI HILL NAKA,19.0592238489,72.8295892989
3154,J.V.P.D.BUS STN.,19.1167743131,72.8298176782
2722,GANESH SCTY.,19.219459292,72.8295591033
4861,VEERA DESAI RD.EXTN.,19.1350320855,72.8373047359
3572,WADARPADA,19.1713674424,72.950063444
3081,ACHARYA ATRE CHK.,18.9984289309,72.8179737626
524,POLICE CLY.,19.004575453,72.8170529078
865,PARSI AGYARI,18.9489403304,72.7997971221
623,PARLESHWAR MANDIR,19.1029742255,72.8459477901
4456,SANT RAJINDER SINGH ASHRAM,19.110711582,73.0021316653
4204,KALA NGR.,19.0543293745,72.8461185235
2497,TAGORE NGR.JUN,19.1240931904,72.9383720415
3372,BANWARI COMPOUND,19.0454786261,72.8468026831
4506,ESSEL WORLD GATE,19.2390793052,72.8028091447
4408,ISHWAR NGR.(BHANDUP-W),19.1438474988,72.9338686732
3021,GAUTAM NGR.,19.1188570986,72.870413921
1174,KANNAMWAR NGR.NO 1,19.1116520618,72.9346662815
667,MALLET BUNDER,18.9595068647,72.8459336474
2534,GARLIC CO.,18.9795670196,72.8279062566
4048,MAKHAMALI TALAO,19.1983633017,72.9717007529
96,CHH. SHIVAJI TERMINUS,18.9409747781,72.8345966953
2881,MULUND RLY.STN.(W),19.1740775353,72.9567557753
1741,JITENDRA MARG,19.1809331263,72.8500061911
3909,VERSOVA BRIDGE,19.2848826905,72.904789064
3317,DR.RAVINDRA KULKARNI CHK/SASMIRA,19.004429438,72.8170049561
3434,IRANI BRIDGE,18.959458404,72.8144194193
1861,MULUND CLY.,19.1750583509,72.9370719891
142,KALBADEVI,18.9472502824,72.8288825806
4064,JANAKI RESIDECY,19.3044430387,72.8445335881
4107,VIVEKANAND SCHOOL,19.062904376,73.0138109543
1692,VISHAL HALL/JUMBO DARSHAN,19.1190920198,72.8507453502
1387,DATTA PADA,19.2214267195,72.86482501
3322,ASMITA JYOTI,19.196400902,72.8266200938
3605,BANK OF BARODA(BKC),19.0602644222,72.8670034821
2863,NATASHA TOWER,19.1263833882,72.8212670077
4509,UTTAN PHATA,19.2753799557,72.7954706208
2845,YOGI HILLS (MULUND-W),19.1808952763,72.940172203
1089,PALI HILL NAKA,19.0597512377,72.8286460659
944,MATUNGA RLY PHATAK (E),19.0334791511,72.854615348
4969,SHATABDI HOSPITAL,19.0501847135,72.9103482567
4120,DON BOSCO VIDYALAYA(NERUL),19.0183614421,73.0160854675
3104,P.THAKRE CHK.,19.0192006775,72.8360876041
845,GAONDEVI POLICE STN.,18.960345732,72.8125623748
2017,ASHOK KEDARE CHK.,19.1477936751,72.9286450799
1201,FILTER PADA,19.1387944568,72.8933083444
2879,BORIVLI STN(E),19.2310835664,72.8577574471
4330,APTE HOSPITAL,19.1962962957,72.8388108789
2928,NAGRI NIWARA VIDYALAYA,19.140292,72.852939
1452,PALLAVI BLDG.,19.1308314178,72.8376094287
1420,MOTILAL NGR.NO 2,19.1634441533,72.8357317568
1500,I.N.S.HAMALA MAIN GATE,19.1929020435,72.7986077117
118,SHOPPERS STOP,19.1153096646,72.8432075787
4758,HIRANANDANI COMPLEX JUN.,19.0324369973,73.0660375478
1152,MATUNGA STN.(W),19.030260856,72.847217688
4233,VILE PARLE STN.(E),19.0986356202,72.8445779001
205,BHOIWADA/MANE MASTER CHK.,19.0759837,72.8776559
3853,DEONAR VILLAGE,19.0501939043,72.9198311481
1372,MT.POINSUR CHURCH,19.2446379091,72.8524527269
394,C.G.S.CLY.,19.1419328627,72.9382003801
4102,SHIVAJI CHK.(KHARGHAR SEC-8),19.0439475479,73.0681902749
4227,BEST QUARRIES,19.109510478,72.9034909225
1278,STATE BANK,19.110511601,72.8298479787
4663,C.C.I.,18.9310834669,72.8241643348
2933,KANDIVLI STN.(W),19.2039512522,72.8502781788
3934,KOPARI CLY.,19.1851702627,72.9746623327
5190,GAONDEVI JUNCTION,19.0643842,72.8976166
2012,EMPLOYMENT EXCHANGE,19.0905258742,72.902391549
4865,PRABHADEVI/RAVINDRA NATYA MANDIR,19.0153076049,72.829943746
3357,SARDAR NGR.NO 2,19.0371603285,72.8671728415
1042,SHIRAVANE VILLAGE,19.0514793365,73.0205874373
1886,SAMATA NGR./BONKODE,19.0913579728,73.0055366844
2858,RAM NGR.,19.2190892095,72.8479616898
1045,NERUL NAKA,19.0461090298,73.0253703772
3996,RAWLICAMP,19.0388395995,72.8684200237
3678,RELIANCE ENERGY TRNG CENTRE,19.1293910279,72.8822877843
1727,KOKAN VIKAS,19.1462266179,72.8697850266
4535,SAINATH NGR.,19.2696089193,72.9654080641
3270,CHINCHWADI/GARTEN PADA NO.1,19.2528993234,72.8735188251
2055,SURYA SHOPPING CENTRE,19.2744241707,72.8695170724
1313,CITIZEN BANK,19.2454628465,72.8508127587
1665,DHARAVI DEPOT,19.0517011671,72.8592997549
4750,MAHAPE GAON,19.112557195,73.0247391717
25,MADKEBUWA CHK.,19.0053063574,72.8396126581
592,NARAYAN DABHOLKAR MARG,18.952369251,72.7949886523
3047,"DR.AMBEDKAR UDN., POWAI",19.126576,72.893884
629,MAROL DEPOT,19.1179980883,72.8655601024
3932,GARTAN PADA,19.2504005612,72.8666832328
3844,A.H.ANSARI CHK./ NEW NAGPADA,18.9689665372,72.8331399913
1080,PRABHADEVI/RAVINDRA NATYA MANDIR,19.015571518,72.8297159732
557,RAM MANDIR,19.1515737447,72.8442997209
3242,SUNDER GALLI,18.975441077,72.8312606523
4793,LOKMANYA TILAK HOSPITAL,19.0361935487,72.8575433521
3254,WADALA STN.(W),19.0171567227,72.8590225782
64,CARDINAL G.SCHOOL/TEACHER'S CLY.,19.0707817368,72.846843506
4375,DATTANI GRAM BLDG NO.1,19.2015582886,72.840147035
4918,AAKASHGANGA SOCIETY,19.0456254387,72.8636802464
4709,RADHA NGR.,19.1929487238,72.8665522434
517,KHAR POLICE STN/SACRED HEART SCHOOL,19.0743375782,72.8375437376
4010,JAYGANESH TALKIES,19.171388844,72.9586978247
4044,SHRIRANG SCTY.(THANE),19.2003234965,72.983731857
3489,ADARSH NGR.NAKA,19.1524090199,72.8789903679
4854,RAJ BUCKET FACTORY,19.2880540431,72.8927163874
4069,BALAJI NGR.,19.3062858895,72.849844362
2985,ADITYA APTS.,19.2240331589,72.8407776562
3096,SHREE RAM MILL,18.9982514037,72.8220560847
4627,DAHISAR BRIDGE (LINK RD.),19.2585802793,72.8563499983
4453,A.D.MODI INSTITUTE (VIDYA NGRY),19.0708165943,72.8582280796
4678,HIRANANDANI POWAI BUS STN.,19.1176679862,72.9060122329
2801,HIGHLAND PARK,19.169802504,72.932312992
4739,KAPADIYA MARG (BORIVLI-E),19.2310067459,72.8584914722
4189,JOHAR CHK.,18.9546409678,72.8327128409
100,MAHARANA PRATAP CHK.,18.968750325,72.8401937201
4340,SUBHASH TOWER,19.2103317293,73.0166770841
4780,SHOPPING PLAZA,19.1069849259,72.9007442281
4647,KURLA S.T.DEPOT,19.057546476,72.8842010228
352,TELECOM FACTORY,19.0444431829,72.918382424
357,CHEETA CAMP,19.0368867567,72.9458735653
2887,KANNAMWAR NGR.HOSPITAL,19.1190272731,72.9408371083
4434,EDENWOOD,19.2327065483,72.969729495
4621,MATOSHREE RAMABAI K THAKRE UDN.,18.9989509273,72.8266839055
1873,KANNAMWAR NGR.BLDG.NO.188,19.1198382339,72.9403221241
1124,PREM NGR.,18.9500843804,72.7934101614
1501,KENDRIYA VIDYALAYA,19.1897406743,72.798779373
2764,NATIONAL COLLEGE,19.0635079464,72.8372218725
1248,KALPANA TALKIES,19.0773625373,72.8785625546
1060,KIRTI COLLEGE / INDIA UNITED MILL,19.0197122314,72.8322960253
2640,MAHARASHTRA NGR.,19.0518261044,72.9374797522
5094,MEGHWADI NAKA,19.1364282729,72.8567558327
3346,MATUNGA LABOUR CAMP,19.0382908182,72.8535682389
911,RUPAREL COLLEGE,19.0252270116,72.8454794552
2318,KENI VIDYALAYA,19.1507506252,72.9448522584
1771,ZULELAL CHK.,19.0813222494,72.9118136329
4021,BELPADA VILLAGE,19.0280852784,73.0590063912
4503,KHAJURWADI,19.241186259,72.7869304673
2228,CHH. SHIVAJI TERMINUS(BHATIA),18.9391939242,72.8381651484
180,AZIZ BAUG,19.0378270274,72.8948623173
134,JUHU KOLIWADA,19.0858727048,72.8281332369
1079,PRABHADEVI,19.0141132176,72.8305531437
660,DEVIPADA,19.2277984156,72.8631800711
3482,ACHARYA GARDEN/ DIAMOND GARDEN,19.0525325364,72.900813846
3874,RAHEJA CHEMBERS,18.9240625307,72.8250828968
3561,LALJIPADA POLICE CHKY,19.2034391354,72.8341216675
5169,APANA BAZAR,19.007854,72.844479
4731,ICICI BANK (MAHAPE),19.1087454765,73.0280508054
3823,SATYAM BLDG.,19.0052840538,72.8319748345
4367,DHARAVI POLICE STN.,19.0377532802,72.8585627746
4318,KANNAMWAR NGR.BLDG.NO.124,19.1177297274,72.941180431
2662,DANA BAZAR,19.0863440998,73.0103459001
2053,ADARSH BALWADI,19.2772294552,72.865277752
3383,CANTEEN STORES DEPARTMENT,18.9817189438,72.8533268701
668,RAILWAY CROSSING,18.9600040562,72.8439273551
1769,TAGORE NGR.NO 5,19.1103497429,72.9309665791
1568,MAHAVIR NGR.,19.2099819136,72.8369910311
1937,ASHOK NGR.,19.1171215781,72.8830157578
3312,GHATKOPAR STN.(W),19.0858485017,72.9078807118
3463,LALLUBHAI COMPOUD POLICE CHK.EY,19.0509887256,72.9229514192
5144,CADBURY COMPANY,19.2052730004,72.9679956554
45,TELEPHONE EXCHANGE,19.0512020027,72.8358937418
171,PRIYADARSHINI,19.0525373,72.8801425
3351,SANTACRUZ STN RD/ KASHIBAI HOSP.,19.0841447595,72.8375870662
909,ZARAPKAR STORES,19.0233297005,72.8448475047
22,SANT JAGNADE CHK.,18.9910708053,72.8356901624
2245,SUNDER GALLI,18.9776880219,72.8293224901
3321,MARVE VILLAGE,19.195171707,72.8006676482
614,VERSOVA LINK RD.,19.123378872,72.8242616161
1442,SHIMPOLI VILLAGE,19.2237900249,72.8440392224
1054,MARATHI VIDNYAN PARISHAD,19.0535542407,72.8767901553
1133,NAVJEEVAN SCTY.,18.9656254555,72.8192046981
1081,SHANTI BAUG,19.0560201993,72.8949027602
2444,VIJAY NGR.,19.1220082339,72.8798422515
1324,VAISHALI BHAVAN,19.2054834908,72.8388291877
3025,DR.SHYAMAPRASAD MUKHERJI CHK.,18.9241635742,72.8320526878
3109,LOKMANYA TILAK HOSPITAL,19.035382715,72.8600056388
378,R.T.O.OFFICE,19.0721038956,72.9096988709
5063,RAM GANESH GADKARI CHK,19.0254324637,72.8402962712
1449,HELEN-JOE MUN.GARDEN,19.1300316074,72.8432279267
5018,SAKHAR BHAVAN,18.9270028074,72.8219268566
1636,TELI GULLY,19.1155939643,72.8494595109
3320,MARVE VILLAGE,19.1949082655,72.7994123744
279,DNYANESHWAR NGR.,19.0057494704,72.8540875628
3478,KRISHNA NGR.,19.0989757002,72.8878674208
4722,BUDDHAVIHAR(MALVANI),19.1944253404,72.8258327039
662,SHARDA CINEMA,19.0139557342,72.8465237334
4124,NERUL SECT.-46/48,19.008096213,73.0164287902
938,SWAMI NARAYAN CHK.(DADAR STN-E),19.0759837,72.8776559
5177,MANGALDAS MARKET,19.0759837,72.8776559
4037,KALAMBOLI POLICE STN.,19.0243872665,73.1056564309
1765,SHELL CLY./ SAMAJ MANDIR HALL,19.0636064331,72.8935898798
1740,DESAI MUNICIPAL HOSPITAL,19.1807709945,72.8522163313
5006,HINDUSTAN NAKA/C.CHARANSINGH CHK.,19.2079596488,72.8292159867
545,HAFFKINE INSTITUTE,19.0014650656,72.8445123004
1345,DR.AMBEDKAR RD.,19.0686441095,72.8300969067
2359,SARDAR NGR.NO 1,19.037611649,72.8653811259
3412,RAMESHWAR BANK,19.2273476107,72.8410042149
4858,BANDRA COLONY,19.0607283377,72.8500831082
1770,PESTAM SAGAR/GLASS FACTORY,19.0701367413,72.9012273809
5030,GARTAN PADA NO-2,19.2482532095,72.868700254
1126,NAGPADA POLICE STN.,18.9664705953,72.8300765305
1100,16TH RD/KHAR,19.0731566557,72.8310278675
3397,STATE BANK,19.1164278022,72.8800058662
489,KASTURBA GANDHI HOSPITAL,18.9834335277,72.8288229372
227,WADALA FLY OVER BRIDGE,19.0186324254,72.8632468266
2016,SHIVAJI TALAO,19.1465546337,72.9290400115
160,TATA CLY.,19.0528646482,72.8733998431
862,EVERARD SCTY.,19.051119482,72.8775954972
170,EVERARD NGR.,19.0507964755,72.8752883027
1618,SAHYADRI NGR.,19.1429048934,72.9282789496
4059,JAMA MASJID,19.285010838,72.8575190552
2883,MULUND RLY.STN.(W),19.1726284163,72.9558760108
1339,SISTERS BUNGALOW,19.0487579584,72.8205042994
4093,GAURAV RESIDENCY,19.274438104,72.8612741478
4023,BALBHARATI VIDYALAYA (KHARGHAR),19.0338461755,73.0623967034
1226,N.L.VIDYALAYA,19.188572158,72.8464811105
